Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,23.160000,23.670000,23.059999,23.549999,23.549999,5526000
2020-12-22,23.799999,25.070000,23.780001,24.870001,24.870001,13858900
2020-12-23,24.879999,25.160000,24.424999,24.610001,24.610001,5998500
2020-12-24,24.889999,24.889999,24.400000,24.650000,24.650000,2652900
2020-12-28,24.943001,25.049999,23.530001,23.600000,23.600000,6228700
2020-12-29,23.500000,23.709999,22.830000,22.930000,22.930000,5619200
2020-12-30,23.100000,23.129999,22.530001,22.600000,22.600000,5004000
2020-12-31,22.780001,22.799999,22.035000,22.190001,22.190001,5112800
2021-01-04,22.379999,22.450001,21.750000,22.049999,22.049999,4860000
2021-01-05,22.049999,22.500000,22.049999,22.230000,22.230000,4117800
2021-01-06,22.000000,22.100000,21.660000,21.850000,21.850000,6263200
2021-01-07,21.780001,22.700001,21.760000,22.559999,22.559999,5625700
2021-01-08,22.615999,22.730000,22.230000,22.500000,22.500000,5240100
2021-01-11,22.280001,23.809999,22.110001,23.350000,23.350000,8838700
2021-01-12,23.410000,23.700001,23.135000,23.610001,23.610001,5726000
2021-01-13,22.110001,23.000000,22.049999,22.120001,22.120001,14511800
2021-01-14,22.469999,23.155001,22.466999,22.690001,22.690001,6976100
2021-01-15,22.719999,22.931000,22.030001,22.080000,22.080000,5880700
2021-01-19,22.250000,22.340000,21.680000,21.770000,21.770000,6999000
2021-01-20,22.360001,22.504999,22.049999,22.170000,22.170000,5854400
2021-01-21,22.180000,22.280001,21.770000,21.940001,21.940001,4800000
2021-01-22,21.790001,22.370001,21.780001,22.160000,22.160000,4212700
2021-01-25,22.299999,22.469999,21.570000,22.020000,22.020000,6583600
2021-01-26,22.040001,22.410000,21.809999,22.200001,22.200001,5444200
2021-01-27,22.080000,24.530001,21.860001,24.260000,24.260000,16081600
2021-01-28,23.815001,23.870001,22.580000,23.084999,23.084999,8307600
2021-01-29,23.190001,23.440001,22.340000,22.629999,22.629999,5710900
2021-02-01,22.639999,23.040001,22.309999,22.889999,22.889999,3476200
2021-02-02,22.969999,23.173000,22.530001,23.110001,23.110001,4214200
2021-02-03,23.278000,23.980000,23.129999,23.920000,23.920000,5211300
2021-02-04,23.969999,24.230000,23.549999,23.690001,23.690001,3474400
2021-02-05,23.750000,25.010000,23.600000,24.840000,24.840000,11841600
2021-02-08,25.090000,25.700001,24.670000,24.820000,24.820000,8008900
2021-02-09,24.936001,25.190001,24.125000,24.150000,24.150000,6253700
2021-02-10,24.780001,24.780001,23.730000,23.910000,23.910000,4521800
2021-02-11,23.980000,24.368000,23.670000,23.700001,23.700001,5021500
2021-02-12,23.719999,24.540001,23.500000,24.510000,24.510000,4118000
2021-02-16,24.799999,24.840000,23.962000,24.490000,24.490000,4439600
2021-02-17,24.260000,24.340000,23.590000,24.100000,24.100000,5393900
2021-02-18,23.910000,24.600000,23.719999,24.370001,24.370001,9484900
2021-02-19,23.554001,24.150000,22.889999,23.455000,23.455000,17762800
2021-02-22,23.200001,23.320000,22.350000,22.500000,22.500000,14696500
2021-02-23,21.950001,23.235001,21.629999,23.180000,23.180000,12177200
2021-02-24,22.620001,23.040001,22.525000,22.920000,22.920000,25893500
2021-02-25,22.709999,23.110001,22.344999,22.639999,22.639999,9234200
2021-02-26,22.549999,23.070000,22.350000,22.545000,22.545000,9350400
2021-03-01,22.850000,23.530001,22.850000,23.150000,23.150000,7610300
2021-03-02,23.379999,23.389999,22.920000,22.950001,22.950001,5358400
2021-03-03,22.940001,23.305000,22.370001,22.420000,22.420000,13946300
2021-03-04,22.549999,23.309999,22.240000,23.049999,23.049999,14872500
2021-03-05,22.959999,23.530001,22.490000,23.480000,23.480000,9116300
2021-03-08,23.440001,23.990000,23.336000,23.760000,23.760000,7623700
2021-03-09,24.100000,24.840000,23.959999,24.740000,24.740000,11326900
2021-03-10,24.750000,25.299999,24.360001,24.480000,24.480000,11158300
2021-03-11,24.653999,25.780001,24.600000,25.450001,25.450001,8843200
2021-03-12,25.200001,27.379999,24.870001,27.059999,27.059999,20084600
2021-03-15,27.350000,28.250000,27.219999,27.959999,27.959999,12673300
2021-03-16,27.910000,28.330000,27.040001,27.750000,27.750000,8287300
2021-03-17,27.150000,28.215000,26.900000,28.059999,28.059999,9951300
2021-03-18,27.950001,27.952000,26.180000,26.340000,26.340000,8006400
2021-03-19,26.379999,27.059999,26.290001,26.860001,26.860001,6890800
2021-03-22,27.000000,27.504999,26.969999,27.320000,27.320000,6494700
2021-03-23,27.480000,27.895000,27.299999,27.350000,27.350000,5010900
2021-03-24,27.405001,27.405001,26.520000,26.540001,26.540001,7023200
2021-03-25,25.642000,26.709999,25.299999,26.350000,26.350000,8834500
2021-03-26,26.360001,26.870001,25.834999,26.590000,26.590000,13571000
2021-03-29,26.530001,26.990000,25.860001,26.160000,26.160000,5043600
2021-03-30,26.030001,26.495001,25.530001,26.250000,26.250000,6001800
2021-03-31,26.572001,26.945000,26.360001,26.660000,26.660000,4904700
2021-04-01,26.920000,27.440001,26.920000,27.389999,27.389999,5366600
2021-04-05,27.650000,27.889999,27.110001,27.870001,27.870001,3378400
2021-04-06,28.000000,28.010000,27.490000,27.809999,27.809999,5126500
2021-04-07,27.610001,28.135000,27.552000,27.620001,27.620001,4853000
2021-04-08,27.950001,28.129999,27.570000,27.690001,27.690001,5307400
2021-04-09,27.459999,27.760000,26.809999,26.990000,26.990000,4102300
2021-04-12,26.990000,27.129999,26.020000,26.049999,26.049999,5265600
2021-04-13,26.010000,26.400000,25.840000,26.170000,26.170000,4148500
2021-04-14,26.051001,26.867001,26.051001,26.320000,26.320000,4542900
2021-04-15,26.430000,26.590000,26.120001,26.370001,26.370001,3802500
2021-04-16,26.540001,26.590000,26.045000,26.379999,26.379999,3950500
2021-04-19,26.340000,26.530001,25.879999,26.120001,26.120001,4329200
2021-04-20,26.129999,26.440001,25.580000,25.719999,25.719999,3944800
2021-04-21,25.850000,25.945000,25.430000,25.850000,25.850000,3715200
2021-04-22,25.910000,26.330000,25.740000,25.990000,25.990000,6580300
2021-04-23,26.160000,26.350000,26.020000,26.254999,26.254999,4357600
2021-04-26,26.410000,26.600000,26.145000,26.559999,26.559999,4681200
